event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
2020-03-05T09:39:56Z,view,2035,210,electronics.audio,Acme,179.43,3804,sess-09903
2020-03-05T10:13:27Z,cart,9943,200,electronics.smartphone,Globex,1190.69,1126,sess-10538
2020-03-05T12:12:25Z,view,9485,210,electronics.audio,Acme,684.69,2960,sess-12718
2020-03-05T12:45:49Z,purchase,4671,200,electronics.smartphone,Umbra,1178.40,3985,sess-08449
2020-03-05T13:30:24Z,view,9611,300,apparel.shoes,Umbra,798.19,4923,sess-04974
2020-03-05T18:16:52Z,view,5837,300,apparel.shoes,Nova,851.06,180,sess-12970
2020-03-05T20:16:48Z,view,6010,400,home.kitchen,Umbra,1251.99,42,sess-14101
2020-03-05T22:30:06Z,view,8640,300,apparel.shoes,Umbra,487.33,1269,sess-01309
2020-03-05T23:42:59Z,view,5658,200,electronics.smartphone,Umbra,280.62,3846,sess-15687
2020-03-06T00:08:58Z,cart,6500,200,electronics.smartphone,Acme,1013.61,450,sess-16867
2020-03-06T00:21:57Z,view,4633,210,electronics.audio,Umbra,767.25,2754,sess-13962
2020-03-06T01:17:30Z,cart,9328,210,electronics.audio,Globex,922.97,3282,sess-11090
2020-03-06T01:36:34Z,view,3700,210,electronics.audio,Globex,1344.45,3896,sess-00009
2020-03-06T02:08:11Z,view,1782,400,home.kitchen,Acme,465.94,4284,sess-03369
2020-03-06T04:06:08Z,view,4098,200,electronics.smartphone,Umbra,494.88,4387,sess-09640
2020-03-06T04:47:38Z,view,1507,400,home.kitchen,Acme,654.13,3534,sess-05407
2020-03-06T04:55:05Z,view,2869,400,home.kitchen,Globex,867.65,536,sess-13131
2020-03-06T06:00:05Z,view,1388,300,apparel.shoes,Globex,312.70,1877,sess-10856
2020-03-06T06:01:23Z,view,3344,200,electronics.smartphone,Acme,639.94,3093,sess-00864
2020-03-06T06:37:11Z,view,4276,400,home.kitchen,Nova,879.71,3077,sess-07231
2020-03-06T06:41:08Z,cart,5892,210,electronics.audio,Globex,544.60,1756,sess-19440
2020-03-06T06:54:03Z,view,6250,210,electronics.audio,Acme,637.28,2890,sess-08761
2020-03-06T07:23:44Z,view,6049,300,apparel.shoes,Globex,1110.48,173,sess-19852
2020-03-06T07:40:02Z,view,6132,400,home.kitchen,Umbra,1204.57,533,sess-04180
2020-03-06T08:14:15Z,view,1406,300,apparel.shoes,Globex,143.26,3291,sess-07221
2020-03-06T10:10:35Z,view,3361,400,home.kitchen,Globex,1242.59,4518,sess-13798
2020-03-06T10:32:28Z,view,9797,400,home.kitchen,Umbra,623.86,2746,sess-15155
2020-03-06T10:58:08Z,view,4463,400,home.kitchen,Globex,1301.45,3336,sess-15875
2020-03-06T11:29:13Z,view,5109,300,apparel.shoes,Nova,1352.84,1438,sess-11473
2020-03-06T11:31:26Z,view,1724,210,electronics.audio,Globex,329.82,3296,sess-14384
2020-03-06T12:32:40Z,view,5641,210,electronics.audio,Globex,931.00,2064,sess-06327
2020-03-06T12:33:48Z,view,6766,200,electronics.smartphone,Umbra,680.61,4157,sess-02432
2020-03-06T14:05:28Z,view,8146,400,home.kitchen,Umbra,675.46,530,sess-05615
2020-03-06T16:37:49Z,view,3724,210,electronics.audio,Globex,1297.65,3330,sess-15914
2020-03-06T17:31:46Z,view,7382,400,home.kitchen,Nova,548.85,1583,sess-09051
2020-03-06T18:23:35Z,view,6538,200,electronics.smartphone,Globex,1332.60,3453,sess-08549
2020-03-06T18:59:54Z,view,5418,300,apparel.shoes,Umbra,1039.85,1657,sess-11007
2020-03-06T19:37:50Z,view,6060,200,electronics.smartphone,Globex,931.55,1937,sess-14042
2020-03-06T20:13:04Z,view,1016,200,electronics.smartphone,Nova,255.24,3807,sess-09479
2020-03-06T20:45:05Z,view,5611,300,apparel.shoes,Nova,743.41,1322,sess-02119
2020-03-06T21:05:30Z,cart,2627,300,apparel.shoes,Nova,969.02,3010,sess-17842
2020-03-06T21:24:38Z,view,8184,200,electronics.smartphone,Acme,132.87,784,sess-14630
2020-03-06T21:44:00Z,view,1710,210,electronics.audio,Nova,1446.22,4272,sess-09884
2020-03-06T23:15:50Z,view,2781,200,electronics.smartphone,Acme,969.26,4886,sess-12417
2020-03-07T00:10:34Z,view,4084,400,home.kitchen,Nova,230.54,2634,sess-19825
2020-03-07T01:22:23Z,view,6298,400,home.kitchen,Nova,419.54,2109,sess-05308
2020-03-07T03:12:00Z,cart,1457,400,home.kitchen,Globex,1021.54,120,sess-11047
2020-03-07T03:21:15Z,view,7381,200,electronics.smartphone,Acme,1081.83,970,sess-17526
2020-03-07T03:35:01Z,cart,8914,210,electronics.audio,Umbra,663.83,3999,sess-03701
2020-03-07T03:59:25Z,view,1994,210,electronics.audio,Umbra,477.20,4328,sess-00624
2020-03-07T05:45:04Z,view,8033,400,home.kitchen,Nova,1347.35,1637,sess-18585
2020-03-07T06:34:05Z,view,7250,210,electronics.audio,Nova,946.52,4272,sess-10540
2020-03-07T07:21:57Z,view,1376,200,electronics.smartphone,Globex,269.78,1053,sess-03508
2020-03-07T08:37:35Z,view,5056,210,electronics.audio,Umbra,1366.03,1923,sess-10227
2020-03-07T10:03:33Z,view,3545,210,electronics.audio,Umbra,953.27,4395,sess-10707
2020-03-07T10:13:50Z,cart,1916,300,apparel.shoes,Globex,604.74,1877,sess-01052
2020-03-07T10:32:17Z,view,5900,300,apparel.shoes,Umbra,724.35,665,sess-07947
2020-03-07T10:57:25Z,view,2155,210,electronics.audio,Globex,1187.83,938,sess-03778
2020-03-07T11:22:31Z,view,6285,300,apparel.shoes,Acme,787.18,3358,sess-10553
2020-03-07T11:53:22Z,view,3744,210,electronics.audio,Globex,1122.86,1558,sess-15841
2020-03-07T11:58:41Z,view,8760,400,home.kitchen,Acme,1054.56,275,sess-09140
2020-03-07T12:22:35Z,view,9261,200,electronics.smartphone,Acme,864.35,2680,sess-17656
2020-03-07T12:27:08Z,view,6093,300,apparel.shoes,Acme,305.05,53,sess-15892
2020-03-07T12:53:35Z,view,4606,400,home.kitchen,Globex,556.63,541,sess-09125
2020-03-07T15:23:32Z,view,6633,400,home.kitchen,Umbra,305.89,1601,sess-06566
2020-03-07T15:53:22Z,view,7642,400,home.kitchen,Acme,1106.70,4802,sess-06564
2020-03-07T15:53:32Z,purchase,1317,400,home.kitchen,Acme,528.19,4419,sess-01707
2020-03-07T16:13:45Z,view,7407,400,home.kitchen,Nova,630.53,1287,sess-03629
2020-03-07T16:49:34Z,view,7941,200,electronics.smartphone,Nova,95.08,2823,sess-02090
2020-03-07T17:16:36Z,view,4946,200,electronics.smartphone,Globex,731.56,4648,sess-02581
2020-03-07T18:07:30Z,view,6903,200,electronics.smartphone,Nova,518.64,2926,sess-11081
2020-03-07T18:08:09Z,view,8251,200,electronics.smartphone,Acme,778.44,1193,sess-00326
2020-03-07T20:21:02Z,view,7865,210,electronics.audio,Globex,1252.32,3204,sess-19380
2020-03-07T21:06:34Z,cart,1964,200,electronics.smartphone,Globex,1290.15,1876,sess-02209
2020-03-07T21:08:00Z,view,3258,300,apparel.shoes,Acme,567.30,551,sess-14382
2020-03-07T21:08:53Z,view,9615,400,home.kitchen,Acme,334.98,4836,sess-08387
2020-03-07T22:13:31Z,view,1385,210,electronics.audio,Acme,314.60,133,sess-01020
2020-03-07T23:41:27Z,view,3302,200,electronics.smartphone,Umbra,854.60,43,sess-11783
2020-03-08T01:10:46Z,view,7729,210,electronics.audio,Acme,804.80,360,sess-06717
2020-03-08T02:33:28Z,view,3700,400,home.kitchen,Nova,695.94,2071,sess-06796
2020-03-08T03:04:27Z,view,3734,400,home.kitchen,Umbra,59.44,4122,sess-16376
2020-03-08T04:33:13Z,view,4515,400,home.kitchen,Nova,207.91,2340,sess-16096
2020-03-08T06:21:44Z,cart,1251,400,home.kitchen,Nova,1455.09,1181,sess-13435
2020-03-08T06:26:55Z,cart,3571,200,electronics.smartphone,Nova,1304.78,4142,sess-15378
2020-03-08T06:43:58Z,view,7563,210,electronics.audio,Acme,391.94,3050,sess-02754
2020-03-08T07:30:39Z,view,5907,210,electronics.audio,Globex,954.99,2977,sess-14287
2020-03-08T10:57:57Z,view,3125,300,apparel.shoes,Acme,187.95,4966,sess-13036
2020-03-08T11:00:18Z,view,6429,300,apparel.shoes,Globex,1453.00,3496,sess-03594
2020-03-08T11:01:08Z,view,6917,300,apparel.shoes,Globex,441.04,3437,sess-11665
2020-03-08T12:32:22Z,view,6789,200,electronics.smartphone,Nova,527.85,4428,sess-01466
2020-03-08T12:38:31Z,view,7435,400,home.kitchen,Acme,975.40,4409,sess-02660
2020-03-08T13:18:26Z,view,7375,300,apparel.shoes,Globex,897.71,82,sess-18380
2020-03-08T13:56:38Z,view,9574,200,electronics.smartphone,Umbra,947.84,4998,sess-02899
2020-03-08T14:42:09Z,view,6818,300,apparel.shoes,Nova,1106.11,2664,sess-16727
2020-03-08T14:47:24Z,view,7206,210,electronics.audio,Acme,229.36,4774,sess-01069
2020-03-08T16:04:03Z,view,8812,200,electronics.smartphone,Globex,551.04,4866,sess-05184
2020-03-08T18:33:51Z,view,4012,210,electronics.audio,Globex,994.72,190,sess-04098
2020-03-08T18:48:38Z,cart,7031,400,home.kitchen,Nova,689.52,538,sess-06172
2020-03-08T18:56:00Z,view,9165,300,apparel.shoes,Globex,52.45,3043,sess-15195
2020-03-08T20:15:19Z,view,7984,400,home.kitchen,Umbra,668.13,885,sess-16066
2020-03-08T21:45:20Z,view,4862,300,apparel.shoes,Acme,774.07,2637,sess-15119
2020-03-08T22:55:29Z,view,2589,210,electronics.audio,Nova,441.26,211,sess-06782
2020-03-08T23:09:44Z,view,7227,210,electronics.audio,Umbra,1071.10,703,sess-09679
2020-03-09T00:55:28Z,view,8908,300,apparel.shoes,Umbra,447.87,1851,sess-03009
2020-03-09T02:26:08Z,view,6978,210,electronics.audio,Globex,212.15,941,sess-07110
2020-03-09T02:52:57Z,view,8811,300,apparel.shoes,Acme,501.99,4614,sess-03571
2020-03-09T03:18:32Z,view,7971,200,electronics.smartphone,Umbra,352.61,1097,sess-08341
2020-03-09T03:31:14Z,view,5035,200,electronics.smartphone,Globex,613.09,4545,sess-04115
2020-03-09T03:39:52Z,view,4673,400,home.kitchen,Umbra,972.60,1271,sess-16231
2020-03-09T03:47:59Z,view,3575,400,home.kitchen,Umbra,205.82,3065,sess-08341
2020-03-09T03:50:36Z,view,6853,200,electronics.smartphone,Acme,376.70,300,sess-17409
2020-03-09T04:27:34Z,view,7504,200,electronics.smartphone,Nova,929.06,4293,sess-02728
2020-03-09T04:53:01Z,view,1553,400,home.kitchen,Acme,454.12,2215,sess-09109
2020-03-09T05:28:02Z,view,7587,210,electronics.audio,Globex,740.61,2905,sess-00291
2020-03-09T05:35:14Z,view,9008,210,electronics.audio,Umbra,677.56,2308,sess-08739
2020-03-09T05:44:38Z,view,5896,210,electronics.audio,Nova,542.10,3196,sess-03499
2020-03-09T05:52:12Z,cart,7190,200,electronics.smartphone,Acme,1315.55,3283,sess-04299
2020-03-09T06:04:41Z,view,1209,210,electronics.audio,Acme,786.38,4028,sess-03447
2020-03-09T06:36:33Z,view,1107,400,home.kitchen,Umbra,760.01,2010,sess-15522
2020-03-09T07:27:27Z,view,5096,210,electronics.audio,Umbra,455.09,1112,sess-13642
2020-03-09T08:03:22Z,view,1402,300,apparel.shoes,Acme,1381.22,3955,sess-03426
2020-03-09T09:17:34Z,view,2129,400,home.kitchen,Nova,469.49,3811,sess-09251
2020-03-09T09:22:58Z,cart,9934,210,electronics.audio,Acme,932.41,2051,sess-00598
2020-03-09T10:15:12Z,view,2914,210,electronics.audio,Nova,410.89,2526,sess-10306
2020-03-09T11:06:55Z,view,1244,200,electronics.smartphone,Nova,1453.58,1169,sess-10144
2020-03-09T11:36:10Z,view,5553,210,electronics.audio,Nova,1274.93,1604,sess-00739
2020-03-09T12:25:34Z,view,2840,200,electronics.smartphone,Nova,1270.22,4357,sess-05185
2020-03-09T13:06:15Z,view,3859,210,electronics.audio,Umbra,752.33,309,sess-19539
2020-03-09T13:22:57Z,view,1086,400,home.kitchen,Acme,902.37,747,sess-04763
2020-03-09T15:42:50Z,view,1256,210,electronics.audio,Umbra,273.22,3990,sess-02646
2020-03-09T16:03:12Z,view,5923,210,electronics.audio,Globex,628.08,3630,sess-10515
2020-03-09T16:09:23Z,view,2975,300,apparel.shoes,Acme,347.28,3460,sess-04332
2020-03-09T16:16:39Z,view,8007,200,electronics.smartphone,Globex,1186.09,4019,sess-06728
2020-03-09T16:23:28Z,view,2895,400,home.kitchen,Acme,321.40,3950,sess-17717
2020-03-09T16:27:30Z,view,8822,400,home.kitchen,Globex,970.62,1634,sess-09413
2020-03-09T16:46:14Z,view,2173,210,electronics.audio,Acme,1386.59,2182,sess-14093
2020-03-09T17:54:30Z,view,1827,210,electronics.audio,Globex,865.01,3219,sess-14602
2020-03-09T18:02:34Z,view,6000,210,electronics.audio,Acme,472.54,713,sess-10016
2020-03-09T19:16:09Z,view,6463,300,apparel.shoes,Umbra,1495.54,2481,sess-13128
2020-03-09T20:21:51Z,view,6052,200,electronics.smartphone,Nova,993.25,3257,sess-15432
2020-03-09T20:50:00Z,view,4429,400,home.kitchen,Globex,1483.69,1378,sess-00088
2020-03-09T20:56:44Z,view,7183,200,electronics.smartphone,Acme,361.62,1653,sess-08183
2020-03-09T23:00:25Z,view,4753,210,electronics.audio,Acme,104.83,3355,sess-10211
2020-03-09T23:15:12Z,view,6973,400,home.kitchen,Acme,1374.20,394,sess-07491
2020-03-10T00:06:48Z,purchase,5552,300,apparel.shoes,Nova,508.21,1274,sess-07056
2020-03-10T00:35:32Z,purchase,6384,210,electronics.audio,Umbra,406.12,2929,sess-14344
2020-03-10T00:55:35Z,view,7786,300,apparel.shoes,Nova,1192.92,3074,sess-14811
2020-03-10T00:56:58Z,view,3787,300,apparel.shoes,Umbra,822.83,3076,sess-05273
