event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
2020-04-01T10:01:39Z,view,5033,200,electronics.smartphone,Umbra,127.57,4743,sess-19482
2020-04-01T10:01:42Z,view,4346,300,apparel.shoes,Umbra,200.66,2574,sess-07822
2020-04-01T10:00:35Z,view,6180,400,home.kitchen,Acme,1497.69,595,sess-00306
2020-04-01T10:00:36Z,cart,9288,210,electronics.audio,Umbra,1321.89,2173,sess-04341
2020-04-01T10:01:51Z,view,3584,300,apparel.shoes,Acme,919.46,3590,sess-17801
2020-04-01T10:01:54Z,view,2697,300,apparel.shoes,Globex,165.02,1101,sess-08667
2020-04-01T10:01:57Z,view,5616,300,apparel.shoes,Umbra,309.38,4955,sess-06902
2020-04-01T10:00:40Z,view,5114,400,home.kitchen,Acme,1244.88,417,sess-03025
2020-04-01T10:01:22Z,view,3143,300,apparel.shoes,Acme,829.76,2146,sess-05295
2020-04-01T10:02:06Z,view,2232,200,electronics.smartphone,Globex,556.98,1222,sess-17878
2020-04-01T10:00:43Z,view,3088,400,home.kitchen,Umbra,1399.97,343,sess-10102
2020-04-01T10:01:28Z,view,5088,210,electronics.audio,Globex,1326.78,843,sess-11590
2020-04-01T10:01:30Z,view,3662,210,electronics.audio,Nova,1106.16,1451,sess-13511
2020-04-01T10:01:32Z,view,5371,210,electronics.audio,Globex,62.89,1305,sess-03543
2020-04-01T10:00:47Z,cart,8541,210,electronics.audio,Acme,1307.63,2865,sess-10001
2020-04-01T10:01:36Z,cart,7528,210,electronics.audio,Umbra,1450.50,2690,sess-09130
2020-04-01T10:00:49Z,view,9785,400,home.kitchen,Umbra,1455.75,2713,sess-00905
2020-04-01T10:01:40Z,view,2776,200,electronics.smartphone,Acme,1180.71,4888,sess-14240
2020-04-01T10:02:33Z,view,4114,400,home.kitchen,Globex,7.53,2087,sess-01455
2020-04-01T10:00:52Z,view,8066,300,apparel.shoes,Umbra,996.76,574,sess-10820
2020-04-01T10:00:53Z,view,7691,300,apparel.shoes,Nova,833.85,2673,sess-13186
2020-04-01T10:01:48Z,view,3851,400,home.kitchen,Umbra,1251.42,4663,sess-09862
2020-04-01T10:01:50Z,view,8043,210,electronics.audio,Globex,700.16,4752,sess-19880
2020-04-01T10:01:52Z,view,3780,400,home.kitchen,Acme,951.25,695,sess-09300
2020-04-01T10:01:54Z,view,6085,210,electronics.audio,Acme,74.09,1841,sess-06526
2020-04-01T10:01:56Z,view,7790,400,home.kitchen,Globex,579.05,4716,sess-06372
2020-04-01T10:02:57Z,view,1090,210,electronics.audio,Nova,1207.14,874,sess-13932
2020-04-01T10:03:00Z,view,5082,200,electronics.smartphone,Umbra,699.64,995,sess-14958
2020-04-01T10:02:02Z,view,9270,400,home.kitchen,Nova,242.94,3496,sess-17953
2020-04-01T10:02:04Z,view,5050,300,apparel.shoes,Acme,362.67,2272,sess-17082
2020-04-01T10:01:03Z,view,4841,300,apparel.shoes,Globex,812.53,2226,sess-11006
2020-04-01T10:03:12Z,view,7275,210,electronics.audio,Nova,614.36,1252,sess-07011
2020-04-01T10:03:15Z,view,2020,400,home.kitchen,Acme,1155.84,1695,sess-13768
2020-04-01T10:02:12Z,view,8814,400,home.kitchen,Globex,588.03,49,sess-11527
2020-04-01T10:03:21Z,view,4595,400,home.kitchen,Nova,586.34,2236,sess-14282
2020-04-01T10:03:24Z,view,8657,210,electronics.audio,Acme,594.06,1046,sess-17503
2020-04-01T10:02:18Z,view,8022,200,electronics.smartphone,Globex,393.93,1112,sess-15129
2020-04-01T10:02:20Z,view,6355,400,home.kitchen,Umbra,1427.05,2765,sess-12424
2020-04-01T10:01:11Z,view,8705,200,electronics.smartphone,Acme,1428.12,159,sess-17676
2020-04-01T10:01:12Z,cart,1508,200,electronics.smartphone,Globex,933.90,2026,sess-06533
2020-04-01T10:02:26Z,view,2874,400,home.kitchen,Globex,388.08,4621,sess-07143
2020-04-01T10:03:42Z,view,3683,200,electronics.smartphone,Nova,1393.69,2549,sess-03543
2020-04-01T10:01:15Z,view,4249,400,home.kitchen,Umbra,942.73,623,sess-19402
2020-04-01T10:03:48Z,view,1672,200,electronics.smartphone,Umbra,559.00,2845,sess-17457
2020-04-01T10:02:34Z,view,7882,200,electronics.smartphone,Globex,546.47,4016,sess-03459
2020-04-01T10:02:36Z,view,3885,400,home.kitchen,Nova,1379.83,4275,sess-08851
2020-04-01T10:02:38Z,cart,5397,400,home.kitchen,Globex,134.56,2641,sess-08045
2020-04-01T10:02:40Z,view,7209,400,home.kitchen,Globex,490.90,2756,sess-00941
2020-04-01T10:02:42Z,cart,5232,300,apparel.shoes,Acme,1053.27,2789,sess-09164
2020-04-01T10:04:06Z,view,2402,210,electronics.audio,Nova,1138.46,1978,sess-13318
2020-04-01T10:01:23Z,view,8342,400,home.kitchen,Umbra,609.58,142,sess-03050
2020-04-01T10:04:12Z,view,8753,300,apparel.shoes,Umbra,1494.96,4535,sess-17398
2020-04-01T10:01:25Z,view,8434,300,apparel.shoes,Umbra,185.38,2220,sess-10048
2020-04-01T10:04:18Z,view,9779,200,electronics.smartphone,Umbra,728.88,1517,sess-06277
2020-04-01T10:04:21Z,view,4180,200,electronics.smartphone,Globex,456.89,2427,sess-07455
2020-04-01T10:04:24Z,view,1745,300,apparel.shoes,Nova,1416.41,447,sess-18133
2020-04-01T10:01:29Z,view,1200,200,electronics.smartphone,Acme,663.50,4703,sess-09318
2020-04-01T10:04:30Z,view,8827,300,apparel.shoes,Acme,115.75,935,sess-02142
2020-04-01T10:04:33Z,view,3444,210,electronics.audio,Nova,376.05,4611,sess-09957
2020-04-01T10:04:36Z,cart,9561,210,electronics.audio,Nova,449.54,3117,sess-14763
2020-04-01T10:01:33Z,cart,1986,300,apparel.shoes,Umbra,315.64,4995,sess-03252
2020-04-01T10:03:08Z,view,3573,200,electronics.smartphone,Nova,239.02,1965,sess-05696
2020-04-01T10:03:10Z,view,5771,400,home.kitchen,Acme,427.66,268,sess-07586
2020-04-01T10:04:48Z,view,5334,210,electronics.audio,Globex,819.12,4832,sess-06483
2020-04-01T10:04:51Z,view,3330,300,apparel.shoes,Umbra,464.88,585,sess-01955
2020-04-01T10:04:54Z,view,3037,400,home.kitchen,Nova,1414.30,3840,sess-09965
2020-04-01T10:04:57Z,cart,2317,400,home.kitchen,Umbra,1103.13,4900,sess-01307
2020-04-01T10:05:00Z,view,2496,200,electronics.smartphone,Umbra,36.01,1876,sess-18849
2020-04-01T10:01:41Z,view,3870,200,electronics.smartphone,Nova,1374.53,3855,sess-17006
2020-04-01T10:01:42Z,view,2494,400,home.kitchen,Globex,484.98,3851,sess-11402
2020-04-01T10:05:09Z,view,7744,300,apparel.shoes,Acme,603.68,4059,sess-09445
2020-04-01T10:03:28Z,view,2442,400,home.kitchen,Acme,1455.43,2577,sess-08271
2020-04-01T10:03:30Z,view,7770,400,home.kitchen,Nova,935.84,445,sess-06147
2020-04-01T10:05:18Z,view,4335,200,electronics.smartphone,Nova,435.60,2188,sess-17997
2020-04-01T10:01:47Z,view,1472,200,electronics.smartphone,Nova,469.57,4988,sess-07842
2020-04-01T10:01:48Z,cart,4681,200,electronics.smartphone,Nova,973.33,930,sess-15121
2020-04-01T10:01:49Z,cart,9337,300,apparel.shoes,Nova,1470.47,2240,sess-13615
2020-04-01T10:01:50Z,view,7284,210,electronics.audio,Umbra,1319.59,1562,sess-19641
2020-04-01T10:03:42Z,cart,6568,400,home.kitchen,Nova,427.84,4160,sess-08755
2020-04-01T10:05:36Z,view,8316,210,electronics.audio,Nova,830.12,4413,sess-15871
2020-04-01T10:03:46Z,view,6272,400,home.kitchen,Acme,354.18,1546,sess-07826
2020-04-01T10:05:42Z,purchase,8749,300,apparel.shoes,Globex,1189.63,3124,sess-12652
2020-04-01T10:01:55Z,purchase,1606,400,home.kitchen,Nova,501.33,1035,sess-16460
2020-04-01T10:05:48Z,view,9617,200,electronics.smartphone,Globex,617.92,3744,sess-00503
2020-04-01T10:01:57Z,view,8692,200,electronics.smartphone,Umbra,599.24,2172,sess-11094
2020-04-01T10:05:54Z,view,6188,400,home.kitchen,Umbra,107.29,3998,sess-17729
2020-04-01T10:01:59Z,view,2480,210,electronics.audio,Nova,1057.32,3556,sess-03226
2020-04-01T10:04:00Z,view,5906,210,electronics.audio,Umbra,88.90,238,sess-01508
2020-04-01T10:02:01Z,view,3385,400,home.kitchen,Globex,1024.29,2001,sess-17406
2020-04-01T10:06:06Z,view,2293,210,electronics.audio,Globex,365.04,4993,sess-12536
2020-04-01T10:04:06Z,view,8555,210,electronics.audio,Umbra,19.05,2081,sess-15060
2020-04-01T10:04:08Z,purchase,2210,210,electronics.audio,Umbra,452.24,3619,sess-11324
2020-04-01T10:04:10Z,cart,5949,400,home.kitchen,Umbra,164.45,1632,sess-12606
2020-04-01T10:06:18Z,view,5837,300,apparel.shoes,Acme,851.06,180,sess-12970
2020-04-01T10:02:07Z,cart,5689,400,home.kitchen,Umbra,332.41,1886,sess-19893
2020-04-01T10:04:16Z,view,2591,210,electronics.audio,Globex,54.88,323,sess-10124
2020-04-01T10:06:27Z,view,5835,200,electronics.smartphone,Umbra,202.58,2677,sess-13616
2020-04-01T10:04:20Z,purchase,3695,300,apparel.shoes,Acme,446.24,2106,sess-15790
2020-04-01T10:04:22Z,cart,2233,400,home.kitchen,Umbra,1087.70,1154,sess-07393
2020-04-01T10:06:36Z,view,7464,200,electronics.smartphone,Umbra,684.91,115,sess-08666
2020-04-01T10:06:39Z,view,7086,400,home.kitchen,Umbra,931.22,888,sess-07662
2020-04-01T10:02:14Z,view,2035,210,electronics.audio,Acme,179.43,3804,sess-09903
2020-04-01T10:04:30Z,view,9071,300,apparel.shoes,Nova,808.63,952,sess-03185
2020-04-01T10:04:32Z,view,9850,300,apparel.shoes,Acme,236.01,3434,sess-19246
2020-04-01T10:04:34Z,view,7686,400,home.kitchen,Globex,329.82,2292,sess-01073
2020-04-01T10:02:18Z,cart,2627,300,apparel.shoes,Nova,969.02,3010,sess-17842
2020-04-01T10:06:57Z,view,4109,300,apparel.shoes,Acme,322.10,1001,sess-14901
2020-04-01T10:07:00Z,view,6464,200,electronics.smartphone,Globex,311.78,1996,sess-04127
2020-04-01T10:04:42Z,view,4817,210,electronics.audio,Globex,895.99,2692,sess-04836
2020-04-01T10:02:22Z,view,9850,210,electronics.audio,Acme,1300.34,2054,sess-05718
2020-04-01T10:02:23Z,view,4898,300,apparel.shoes,Nova,401.72,4824,sess-10610
2020-04-01T10:02:24Z,view,2041,200,electronics.smartphone,Nova,772.29,3902,sess-14690
2020-04-01T10:02:25Z,view,1710,210,electronics.audio,Nova,1446.22,4272,sess-09884
2020-04-01T10:02:26Z,view,7984,400,home.kitchen,Umbra,668.13,885,sess-16066
2020-04-01T10:07:21Z,view,2076,210,electronics.audio,Umbra,880.12,1034,sess-09012
2020-04-01T10:07:24Z,view,9692,400,home.kitchen,Acme,648.15,2416,sess-14868
2020-04-01T10:04:58Z,view,8046,210,electronics.audio,Nova,1241.99,3700,sess-07488
2020-04-01T10:02:30Z,view,6120,200,electronics.smartphone,Nova,564.58,3497,sess-10241
2020-04-01T10:05:02Z,view,2494,200,electronics.smartphone,Globex,1118.16,700,sess-03055
2020-04-01T10:05:04Z,view,6400,200,electronics.smartphone,Acme,999.68,1002,sess-13462
2020-04-01T10:07:39Z,view,6119,300,apparel.shoes,Nova,323.04,2881,sess-03395
2020-04-01T10:07:42Z,view,2773,210,electronics.audio,Globex,1145.10,2869,sess-18228
2020-04-01T10:05:10Z,view,1430,400,home.kitchen,Umbra,413.54,4989,sess-08764
2020-04-01T10:02:36Z,view,1100,300,apparel.shoes,Acme,604.17,1487,sess-04695
2020-04-01T10:05:14Z,view,9691,200,electronics.smartphone,Umbra,514.64,1763,sess-12328
2020-04-01T10:07:54Z,view,2391,300,apparel.shoes,Acme,928.67,431,sess-05099
2020-04-01T10:02:39Z,view,8259,300,apparel.shoes,Acme,624.20,3474,sess-15915
2020-04-01T10:08:00Z,view,8043,300,apparel.shoes,Umbra,891.74,909,sess-09282
2020-04-01T10:02:41Z,view,4612,200,electronics.smartphone,Globex,310.61,3238,sess-19639
2020-04-01T10:02:42Z,view,5742,300,apparel.shoes,Globex,1121.79,2688,sess-03932
2020-04-01T10:05:26Z,view,9725,400,home.kitchen,Acme,1003.73,1886,sess-16393
2020-04-01T10:05:28Z,view,1693,400,home.kitchen,Nova,121.40,3574,sess-00615
2020-04-01T10:02:45Z,view,7843,400,home.kitchen,Nova,1449.47,2372,sess-03775
2020-04-01T10:08:18Z,view,2443,300,apparel.shoes,Acme,885.36,3578,sess-03469
2020-04-01T10:08:21Z,view,6083,400,home.kitchen,Acme,256.36,2782,sess-07261
2020-04-01T10:02:48Z,view,6724,210,electronics.audio,Globex,223.93,2877,sess-04840
2020-04-01T10:08:27Z,view,2234,210,electronics.audio,Nova,847.78,1452,sess-16192
2020-04-01T10:05:40Z,view,6179,300,apparel.shoes,Umbra,666.10,1237,sess-14411
2020-04-01T10:02:51Z,view,6766,200,electronics.smartphone,Umbra,680.61,4157,sess-02432
2020-04-01T10:08:36Z,view,2257,300,apparel.shoes,Acme,696.75,740,sess-19467
2020-04-01T10:02:53Z,view,4084,400,home.kitchen,Nova,230.54,2634,sess-19825
2020-04-01T10:08:42Z,view,6626,200,electronics.smartphone,Nova,63.52,691,sess-16534
2020-04-01T10:05:50Z,view,9586,400,home.kitchen,Nova,562.41,4283,sess-19983
2020-04-01T10:02:56Z,view,6543,400,home.kitchen,Umbra,972.72,4898,sess-01716
2020-04-01T10:08:51Z,view,7333,200,electronics.smartphone,Globex,986.56,2328,sess-08258
2020-04-01T10:08:54Z,cart,2335,300,apparel.shoes,Nova,468.80,4774,sess-04635
2020-04-01T10:02:59Z,view,2388,210,electronics.audio,Acme,1188.53,2537,sess-18315
2020-04-01T10:03:00Z,view,9331,400,home.kitchen,Umbra,274.49,2965,sess-00598
2020-04-01T10:03:01Z,view,4145,400,home.kitchen,Acme,447.21,1856,sess-04508
2020-04-01T10:09:06Z,view,3147,300,apparel.shoes,Globex,275.36,4893,sess-12345
2020-04-01T10:06:06Z,view,1715,400,home.kitchen,Umbra,360.11,3366,sess-11938
2020-04-01T10:06:08Z,view,4833,400,home.kitchen,Globex,1213.89,4375,sess-07838
2020-04-01T10:06:10Z,view,8218,300,apparel.shoes,Globex,756.85,3783,sess-09234
2020-04-01T10:09:18Z,view,3267,210,electronics.audio,Acme,1311.80,2049,sess-01710
2020-04-01T10:03:07Z,view,5670,200,electronics.smartphone,Nova,1358.43,688,sess-05254
2020-04-01T10:06:16Z,cart,4637,200,electronics.smartphone,Umbra,625.27,3696,sess-11456
2020-04-01T10:03:09Z,view,7326,210,electronics.audio,Umbra,481.43,669,sess-12286
2020-04-01T10:03:10Z,cart,3254,210,electronics.audio,Nova,711.32,314,sess-09401
2020-04-01T10:09:33Z,view,1086,400,home.kitchen,Nova,1253.27,650,sess-00623
2020-04-01T10:09:36Z,view,5720,200,electronics.smartphone,Nova,361.47,1947,sess-09869
2020-04-01T10:09:39Z,view,2816,200,electronics.smartphone,Globex,949.77,4095,sess-19554
2020-04-01T10:06:28Z,view,5772,210,electronics.audio,Globex,364.64,3517,sess-00052
2020-04-01T10:09:45Z,purchase,9576,200,electronics.smartphone,Acme,818.40,2955,sess-02218
2020-04-01T10:03:16Z,purchase,8702,400,home.kitchen,Umbra,384.21,357,sess-12678
2020-04-01T10:06:34Z,view,6649,200,electronics.smartphone,Globex,1104.10,1976,sess-03397
2020-04-01T10:09:54Z,cart,6772,200,electronics.smartphone,Nova,266.76,4473,sess-11094
2020-04-01T10:03:19Z,view,3986,400,home.kitchen,Umbra,1415.69,1105,sess-02068
2020-04-01T10:06:40Z,view,1717,210,electronics.audio,Nova,468.56,1635,sess-01374
2020-04-01T10:10:03Z,view,1599,300,apparel.shoes,Umbra,1172.36,1566,sess-09376
2020-04-01T10:06:44Z,cart,3039,300,apparel.shoes,Umbra,1116.25,3015,sess-14319
2020-04-01T10:03:23Z,cart,9129,210,electronics.audio,Nova,781.32,4076,sess-12038
2020-04-01T10:03:24Z,view,8055,200,electronics.smartphone,Umbra,485.21,4936,sess-05914
2020-04-01T10:06:50Z,view,6021,300,apparel.shoes,Umbra,254.13,3653,sess-19747
2020-04-01T10:03:26Z,view,1693,400,home.kitchen,Acme,1470.14,2889,sess-14253
2020-04-01T10:10:21Z,purchase,6952,400,home.kitchen,Nova,218.46,4204,sess-05243
2020-04-01T10:06:56Z,view,3068,200,electronics.smartphone,Acme,552.66,551,sess-07734
2020-04-01T10:03:29Z,view,8371,210,electronics.audio,Umbra,119.94,3039,sess-12191
2020-04-01T10:03:30Z,purchase,6150,400,home.kitchen,Nova,43.74,2284,sess-08180
2020-04-01T10:10:33Z,view,2929,400,home.kitchen,Umbra,325.78,2145,sess-08530
2020-04-01T10:10:36Z,cart,4279,400,home.kitchen,Nova,680.80,1005,sess-04448
2020-04-01T10:07:06Z,view,6236,200,electronics.smartphone,Globex,439.09,2847,sess-02128
2020-04-01T10:03:34Z,view,6922,210,electronics.audio,Globex,305.47,4168,sess-07348
2020-04-01T10:10:45Z,view,1430,400,home.kitchen,Globex,703.77,2957,sess-18155
2020-04-01T10:10:48Z,purchase,2077,200,electronics.smartphone,Nova,1079.71,2534,sess-13047
2020-04-01T10:10:51Z,view,2208,400,home.kitchen,Umbra,677.71,1027,sess-10389
2020-04-01T10:03:38Z,view,3981,210,electronics.audio,Globex,1302.98,1058,sess-14177
2020-04-01T10:10:57Z,cart,3697,300,apparel.shoes,Umbra,342.08,1327,sess-10573
2020-04-01T10:11:00Z,view,5105,200,electronics.smartphone,Acme,939.41,1609,sess-18050
2020-04-01T10:03:41Z,view,3526,210,electronics.audio,Acme,1386.27,1403,sess-19830
2020-04-01T10:07:24Z,view,1744,200,electronics.smartphone,Acme,1151.60,4725,sess-08673
2020-04-01T10:11:09Z,view,9938,400,home.kitchen,Nova,1208.01,2373,sess-09900
2020-04-01T10:07:28Z,view,8430,300,apparel.shoes,Globex,626.35,598,sess-01964
2020-04-01T10:07:30Z,view,3353,300,apparel.shoes,Globex,1291.86,2561,sess-10464
2020-04-01T10:07:32Z,view,9437,300,apparel.shoes,Nova,702.38,4602,sess-03480
2020-04-01T10:11:21Z,view,3308,210,electronics.audio,Nova,579.30,794,sess-01659
2020-04-01T10:03:48Z,view,3616,210,electronics.audio,Nova,288.80,2683,sess-18930
2020-04-01T10:11:27Z,view,9171,400,home.kitchen,Nova,1418.12,2528,sess-16298
2020-04-01T10:11:30Z,view,4524,210,electronics.audio,Nova,425.63,4779,sess-11564
2020-04-01T10:11:33Z,view,9793,300,apparel.shoes,Umbra,1324.27,67,sess-03523
2020-04-01T10:07:44Z,view,6995,400,home.kitchen,Umbra,844.92,371,sess-13127
2020-04-01T10:11:39Z,view,7329,200,electronics.smartphone,Acme,423.18,4131,sess-14758
2020-04-01T10:07:48Z,view,2584,210,electronics.audio,Globex,511.93,3227,sess-12229
2020-04-01T10:11:45Z,view,9341,210,electronics.audio,Umbra,63.18,3289,sess-16387
2020-04-01T10:07:52Z,view,9508,400,home.kitchen,Umbra,775.68,3744,sess-04881
2020-04-01T10:11:51Z,view,7438,210,electronics.audio,Nova,1243.29,2452,sess-19456
2020-04-01T10:07:56Z,view,8780,300,apparel.shoes,Umbra,168.86,137,sess-12071
2020-04-01T10:11:57Z,view,8775,200,electronics.smartphone,Nova,1083.49,2176,sess-18956
2020-04-01T10:12:00Z,cart,9589,210,electronics.audio,Acme,367.08,3115,sess-04843
2020-04-01T10:04:01Z,view,1310,210,electronics.audio,Nova,622.38,3613,sess-10280
2020-04-01T10:12:06Z,view,2020,400,home.kitchen,Nova,490.95,1132,sess-16997
2020-04-01T10:08:06Z,cart,6140,400,home.kitchen,Umbra,516.78,1419,sess-15063
2020-04-01T10:08:08Z,view,4150,400,home.kitchen,Umbra,341.18,2020,sess-09143
2020-04-01T10:12:15Z,view,9011,210,electronics.audio,Umbra,1400.88,2598,sess-15723
2020-04-01T10:08:12Z,view,2996,300,apparel.shoes,Globex,1470.34,4698,sess-17800
2020-04-01T10:08:14Z,view,1689,300,apparel.shoes,Nova,666.35,2357,sess-02590
2020-04-01T10:04:08Z,cart,4310,210,electronics.audio,Acme,1045.78,4413,sess-08885
2020-04-01T10:04:09Z,view,4972,210,electronics.audio,Nova,353.09,416,sess-17402
2020-04-01T10:04:10Z,view,8739,300,apparel.shoes,Nova,827.78,824,sess-04505
2020-04-01T10:04:11Z,view,8822,400,home.kitchen,Globex,970.62,1634,sess-09413
2020-04-01T10:08:24Z,cart,3868,200,electronics.smartphone,Nova,59.33,3424,sess-05761
2020-04-01T10:08:26Z,view,5742,210,electronics.audio,Umbra,906.16,307,sess-00304
2020-04-01T10:12:42Z,cart,9901,400,home.kitchen,Nova,205.63,4296,sess-16185
2020-04-01T10:08:30Z,view,4159,300,apparel.shoes,Globex,691.08,923,sess-10836
2020-04-01T10:12:48Z,view,6523,200,electronics.smartphone,Nova,293.78,2417,sess-18606
2020-04-01T10:04:17Z,view,9442,400,home.kitchen,Nova,147.60,2687,sess-02843
2020-04-01T10:08:36Z,view,5064,300,apparel.shoes,Umbra,672.87,56,sess-08546
2020-04-01T10:04:19Z,view,1187,300,apparel.shoes,Nova,97.88,2143,sess-11782
2020-04-01T10:08:40Z,cart,3616,300,apparel.shoes,Acme,1332.26,3322,sess-16467
2020-04-01T10:08:42Z,purchase,7021,300,apparel.shoes,Umbra,719.88,1810,sess-07181
2020-04-01T10:04:22Z,cart,9998,400,home.kitchen,Acme,1239.28,3858,sess-17614
2020-04-01T10:13:09Z,cart,9653,400,home.kitchen,Globex,172.75,2964,sess-02560
2020-04-01T10:13:12Z,view,3695,210,electronics.audio,Nova,1022.04,2688,sess-17051
2020-04-01T10:08:50Z,view,9361,200,electronics.smartphone,Acme,772.31,3650,sess-01824
2020-04-01T10:04:26Z,view,6049,400,home.kitchen,Acme,9.51,179,sess-12975
2020-04-01T10:04:27Z,view,7941,200,electronics.smartphone,Nova,95.08,2823,sess-02090
2020-04-01T10:13:24Z,view,5703,200,electronics.smartphone,Nova,1149.91,3350,sess-05898
2020-04-01T10:13:27Z,view,7266,300,apparel.shoes,Globex,1025.68,3675,sess-12370
2020-04-01T10:04:30Z,view,2943,300,apparel.shoes,Acme,195.38,1463,sess-17605
2020-04-01T10:04:31Z,view,5888,200,electronics.smartphone,Globex,572.02,3793,sess-17841
2020-04-01T10:04:32Z,view,6671,400,home.kitchen,Acme,1313.44,1271,sess-09033
2020-04-01T10:09:06Z,view,1256,400,home.kitchen,Acme,892.95,1972,sess-06753
2020-04-01T10:04:34Z,view,1724,210,electronics.audio,Globex,329.82,3296,sess-14384
2020-04-01T10:09:10Z,view,4836,300,apparel.shoes,Globex,1159.94,4720,sess-10450
2020-04-01T10:13:48Z,view,3347,300,apparel.shoes,Globex,416.36,4271,sess-07244
2020-04-01T10:13:51Z,cart,9120,400,home.kitchen,Umbra,1008.66,385,sess-11286
2020-04-01T10:09:16Z,view,7688,400,home.kitchen,Globex,1132.85,1223,sess-09827
2020-04-01T10:09:18Z,cart,5927,210,electronics.audio,Globex,845.77,1183,sess-15173
2020-04-01T10:09:20Z,view,4978,400,home.kitchen,Umbra,123.21,2089,sess-06663
2020-04-01T10:14:03Z,view,9775,200,electronics.smartphone,Acme,1012.14,1561,sess-01689
2020-04-01T10:09:24Z,view,4082,200,electronics.smartphone,Umbra,317.29,4814,sess-18313
2020-04-01T10:04:43Z,view,4470,200,electronics.smartphone,Globex,1132.72,1557,sess-03845
2020-04-01T10:14:12Z,view,4921,400,home.kitchen,Umbra,574.09,4523,sess-10539
2020-04-01T10:14:15Z,cart,5285,300,apparel.shoes,Nova,701.68,2947,sess-16804
2020-04-01T10:04:46Z,view,4328,300,apparel.shoes,Globex,845.97,3037,sess-10254
2020-04-01T10:04:47Z,view,5272,200,electronics.smartphone,Globex,629.28,4533,sess-19138
2020-04-01T10:14:24Z,cart,4768,300,apparel.shoes,Umbra,751.46,3112,sess-18671
2020-04-01T10:04:49Z,view,9005,300,apparel.shoes,Globex,1193.49,4019,sess-15101
2020-04-01T10:04:50Z,view,4015,400,home.kitchen,Acme,1259.41,4442,sess-01925
2020-04-01T10:04:51Z,view,7756,200,electronics.smartphone,Nova,230.79,1127,sess-07584
2020-04-01T10:09:44Z,view,1990,300,apparel.shoes,Acme,800.66,3959,sess-15987
2020-04-01T10:14:39Z,purchase,9673,200,electronics.smartphone,Nova,30.63,2251,sess-17556
